[検索条件]従業員数：10~20・20~50・50~300.設立年数：11~30.業態：BtoB・BtoC.業界：IT業界の会社・Webサービス・アプリ運営業界の会社.小売業界の会社・自社型eコマース業界の会社.地域：東京都
会社名,会社名ひらがな,代表者名,会社サイト,お問い合わせページ,法人番号,設立年月,役員情報,上場種別,資本金,売上高,事業所数,従業員数,工場数,店舗数,決算月,一言説明,メイン大業界,メイン小業界,サブ大業界,サブ小業界,事業内容キーワード,特徴,マッチ度,本社住所,本社郵便番号,本社住所（都道府県のみ）,本社住所（都道府県除く）,本社電話番号,本社FAX番号,本社メールアドレス,採用メールアドレス
株式会社サイバーマーケティング,さいばーまーけてぃんぐ,伊藤剛,http://www.cybermarketing.jp/,http://cybermarketing.sakura.ne.jp/contact/,6010401072160,2006年4月,-,未上場,10000000,432600000,1,10,-,-,9月,ネット予約サイトのシステムの開発や運営等を行う会社,IT業界の会社,システム受託開発業界の会社,コンサルティング業界の会社・IT業界の会社,ITコンサルティング業界の会社 ・Webサービス・アプリ運営業界の会社,Webマーケティング支援・予約システム開発・ゴルフトーナメント運営,BtoC　BtoB,未計算,東京都港区白金台５丁目１１番１１－２０４号,108-0071,東京都,港区白金台５丁目１１番１１－２０４号,-,-,-,-
株式会社ツナググループ・ホールディングス,つなぐぐるーぷ・ほーるでぃんぐす,米田光宏,https://tghd.co.jp/,https://tghd.co.jp/contact/,8010001107240,2007年2月,-,東証１部,513352000,3177000000,6,10,-,-,9月,アルバイトやパートを専門に採用代行を行う会社,人材業界の会社,その他業務請負業界の会社,IT業界の会社・人材業界の会社・小売業界の会社,Webサービス・アプリ運営業界の会社・コールセンター運営業界の会社・小売店舗・施設業界の会社,コンビニエンスストア運営・グループ会社運営・フランチャイズ運営・採用支援・求人サイト運営,BtoC　BtoB,未計算,東京都千代田区有楽町１丁目１番３号,100-0006,東京都,千代田区有楽町１丁目１番３号,03-3501-0279,-,-,recruiting@tsunagu.co.jp
株式会社アックス,あっくす,武井謙一,-,-,2010501030170,2007年11月,-,未上場,10000000,-,1,10,-,-,-,中小企業向けにWeb制作やWebコンサルティングを行っている会社,その他サービス業界の会社,デザイン業界の会社,IT業界の会社,Webサービス・アプリ運営業界の会社,SEO対策・Webサイト運営代行・ポータルサイト運営,BtoB,未計算,東京都台東区雷門２丁目１９番１７号,111-0034,東京都,台東区雷門２丁目１９番１７号,-,-,-,-
株式会社ワンマーケット,わんまーけっと,禰津耕一,https://www.onemarket.co.jp/,https://www.onemarket.co.jp/home/site/shopper?cmd=SHOW_INQUIRY_INFO&CTGY=0&onok=cmd%3Dom_tech.html&oncancel=cmd%3Dom_tech.html,7011101039390,2000年2月,-,未上場,99500000,-,1,10,-,-,-,自社ECサイトの運営やECソリューションを提供する会社,小売業界の会社,自社型eコマース業界の会社,IT業界の会社,システム開発業界の会社,ECサイト構築・ソフトウェア卸売,BtoB,未計算,東京都中央区築地１丁目１３番５－２００２号,104-0045,東京都,中央区築地１丁目１３番５－２００２号,-,-,-,-
ダイバー株式会社,だいばー,戸川貴詞,https://www.diver-online.com/,-,4010401064390,2002年3月,-,未上場,40000000,-,1,10,-,-,-,ウォータースポーツ専門雑誌やダイバー用Webサイトを手掛ける会社,マスコミ業界の会社,電子書籍出版業界の会社,IT業界の会社・マスコミ業界の会社,Webサービス・アプリ運営業界の会社・雑誌出版業界の会社,雑誌制作,BtoC,未計算,東京都渋谷区神南１丁目８番１７号,150-0041,東京都,渋谷区神南１丁目８番１７号,-,-,hp@diver-web.jp,-
株式会社アドリーブ,あどりーぶ,中村一子,http://adreve.com/,http://adreve.com/mail.html,6013201011461,2004年5月,-,未上場,3000000,-,1,10,1,1,-,カメラ用品ブランド「ミーナ」の運営や撮影会等を行う会社,小売業界の会社,その他小売業界の会社,小売業界の会社・製造業界の会社,自社型eコマース業界の会社・モール型eコマース業界の会社・その他製造業界の会社,写真撮影・カメラ部品販売・ストラップ販売,BtoC,未計算,東京都目黒区祐天寺２丁目１７番６号,153-0052,東京都,目黒区祐天寺２丁目１７番６号,03-3713-4414,03-3713-4413,support-mina@dream.ocn.ne.jp,-
株式会社スプー,すぷー,川崎和哉,https://www.spoo.co.jp/,https://www.spoo.co.jp/inquiry/,3011001048660,2000年3月,-,未上場,10000000,-,1,10,-,-,-,Webメディアの企画・制作やスマートフォンアプリ開発を行う会社,その他サービス業界の会社,デザイン業界の会社,IT業界の会社,Webサービス・アプリ運営業界の会社,Webマーケティング支援,BtoB,未計算,東京都渋谷区松濤２丁目１１番１１号,150-0046,東京都,渋谷区松濤２丁目１１番１１号,03-5738-5523,03-3466-2232,info@spoo.co.jp,-
株式会社セブン・セブン・ハーツ,せぶん・せぶん・はーつ,マレック・ナサー,http://77hz.jp/ja/,-,7011001048211,2006年7月,-,未上場,10099000,-,1,10,-,-,-,音楽イベントサイト「iFLYER」や情報交換サイトアプリ「APEX」の運営を行う会社,IT業界の会社,システム開発業界の会社,IT業界の会社・その他サービス業界の会社・小売業界の会社,Webサービス・アプリ運営業界の会社・Web制作業界の会社・自社型eコマース業界の会社,Webシステム開発・イベント企画・イベント運営,BtoC　BtoB,未計算,東京都渋谷区渋谷２丁目２番５号,150-0002,東京都,渋谷区渋谷２丁目２番５号,03-4577-5677,-,-,-
株式会社ケンテックスジャパン,けんてっくすじゃぱん,橋本直樹,http://www.kentex-jp.com/,-,8010501021197,1994年5月,-,未上場,20000000,-,-,10,-,71,-,各種時計のデザイン企画から卸売までを行なう会社,アパレル・美容業界の会社,時計業界の会社,小売業界の会社,自社型eコマース業界の会社,時計製造・時計卸売・腕時計販売,BtoC　BtoB,未計算,東京都台東区上野５丁目５番８号ＩＭＩビル,110-0005,東京都,台東区上野５丁目５番８号ＩＭＩビル,03-5846-0811,03-5846-0812,kentex@kentex-jp.com,-
株式会社クリーン・クルー,くりーん・くるー,岡田寿恵,http://www.c-c.jp/,-,7240001012831,1995年1月,-,未上場,10000000,120000000,2,10,-,-,-,換気扇やエアコン用のフィルターの製造、キッチン用品の販売を行う会社,商社業界の会社,日用品・化粧品専門商社業界の会社,生活用品業界の会社・小売業界の会社,日用品製造業界の会社・自社型eコマース業界の会社,厨房機器販売・浄水器販売・アルミ製品製造・フィルター販売・フィルター卸売・フィルター製造・アルミ製品卸売・アルミ製品販売・キッチン用品製造・キッチン用品販売・キッチン用品卸売・厨房機器卸売,BtoC　BtoB,未計算,東京都港区芝５丁目２６番３０号,108-0014,東京都,港区芝５丁目２６番３０号,03-5446-5500,03-5446-1055,netshop@c-c.jp,-
ストリクトシステムズ株式会社,すとりくとしすてむず,松堂恵太,https://www.strict.co.jp/,-,6011101062014,2007年12月,-,未上場,3000000,-,2,10,-,-,-,WebシステムやWebサービスの設計や開発などを行う会社,IT業界の会社,システム受託開発業界の会社,IT業界の会社・その他サービス業界の会社・コンサルティング業界の会社,ITインフラ業界の会社・デザイン業界の会社・Webサービス・アプリ運営業界の会社・ITコンサルティング業界の会社 ,ソフトウェア販売・UI制作・ネットワーク構築・システムコンサルティング・Webシステム開発,BtoC　BtoB,未計算,東京都新宿区西新宿３丁目１５番７号,160-0023,東京都,新宿区西新宿３丁目１５番７号,03-6300-5031,-,info@strict.co.jp,-
ＯｈＹｅａｈ有限会社,おーいぇー,鍋谷宣紀,https://ohyeah.jp/index.php?sid=nhhmh55shuich9m03hb0r3vbr6,https://ohyeah.co.jp/contact/,9010702015096,2005年3月,-,未上場,3000000,-,1,10,-,-,-,Tシャツデザイン、購入が可能なWebページを運営する会社,小売業界の会社,自社型eコマース業界の会社,未分類,未分類,Webマーケティング支援・シャツ販売,BtoC　BtoB,未計算,東京都品川区北品川１丁目１０番１０号,140-0001,東京都,品川区北品川１丁目１０番１０号,03-6433-9940,03-6433-9941,info@ohyeah.jp,-
株式会社グラス,ぐらす,-,http://www.grass.co.jp,-,5011001006906,1990年11月,-,未上場,10000000,-,1,10,-,-,-,各種グラフィックデザインやWebサイト、映像制作などを行う会社,その他サービス業界の会社,デザイン業界の会社,小売業界の会社・エンタメ業界の会社,自社型eコマース業界の会社・映像・CM制作業界の会社,イラスト制作・イラスト販売・グラフィックデザイン・ロゴデザイン・映像制作・パッケージデザイン,BtoB,未計算,東京都渋谷区代々木１丁目５４番１号,151-0053,東京都,渋谷区代々木１丁目５４番１号,03-3379-2275,03-3379-2367,info@grass.co.jp,-
株式会社メディカム,めでぃかむ,鈴木潤子,http://medicome.co.jp/,http://medicome.co.jp/contact,1011001040660,2003年7月,-,未上場,100000000,-,1,10,-,-,7月,Webサイトやアプリケーションの制作および運営などを行う会社,その他サービス業界の会社,Web制作業界の会社,小売業界の会社・アパレル・美容業界の会社・コンサルティング業界の会社・IT業界の会社・広告業界の会社,雑貨販売業界の会社・自社型eコマース業界の会社・美容サロン業界の会社・Webマーケティング業界の会社・Webサービス・アプリ運営業界の会社・インターネット広告代理店業界の会社,スマホ周辺機器・スマホアクセサリー販売,BtoC　BtoB,未計算,東京都渋谷区恵比寿西２丁目３番１５号エビスエイトビル１階,150-0021,東京都,渋谷区恵比寿西２丁目３番１５号エビスエイトビル１階,03-6452-5166,03-6452-5167,-,-
株式会社グローバルクリーン,ぐろーばるくりーん,浅井敏雄,http://www.global-clean.com/,https://www.global-clean.com/html/contact.html,3012401012388,1993年9月,-,未上場,30000000,-,1,10,-,-,-,石鹸や洗顔剤などの化粧品をはじめ、健康食品や調味料等を販売する会社,小売業界の会社,化粧品販売業界の会社,食品業界の会社・小売業界の会社,調味料製造業界の会社・自社型eコマース業界の会社,醤油販売・だし販売・石鹸販売・調味料販売・味噌販売・化粧品販売,BtoC,未計算,東京都三鷹市井口３丁目１２番１号,181-0011,東京都,三鷹市井口３丁目１２番１号,0422-39-3003,0422-39-7703,gl@global-clean.com,-
株式会社セブンワン,せぶんわん,北原清次,http://sevenone.co.jp/,https://sevenone.co.jp/infomation/,1011601010690,1993年1月,-,未上場,10000000,-,1,10,-,-,-,ITサポートを行う会社,コンサルティング業界の会社,ITコンサルティング業界の会社 ,小売業界の会社・コンサルティング業界の会社,自社型eコマース業界の会社・財務・監査コンサルティング業界,パチンコ周辺機器販売・Webコンサルティング・キャラクター製品販売・会計システムコンサルティング・通信コンサルティング,BtoB,未計算,東京都練馬区桜台５丁目１番２０号,176-0002,東京都,練馬区桜台５丁目１番２０号,03-5999-0071,03-5999-0072,-,-
有限会社クラウニング・シーズ,くらうにんぐ・しーず,八角裕美,https://crowning-seeds.co.jp/,https://crowning-seeds.jp/contact/index,3012802006872,2001年8月,-,未上場,3000000,-,1,10,-,2,-,エステティックサロンの運営やスキンケア用品の販売などを行う会社,アパレル・美容業界の会社,エステサロン業界の会社,小売業界の会社・アパレル・美容業界の会社,自社型eコマース業界の会社・スキンケア製品製造業界の会社・化粧品販売業界の会社,スキンケア用品開発・インテリア雑貨販売・通信販売・スキンケア用品卸売,BtoB　BtoC,未計算,東京都昭島市昭和町５丁目２番１２号,196-0015,東京都,昭島市昭和町５丁目２番１２号,042-546-2075,042-546-2040,c-seeds@crowning-seeds.jp,-
