[検索条件]従業員数：~5・5~10・10~20・20~50・50~300.連絡先の有無：お問い合わせページあり.業界：小売業界の会社・モール型eコマース業界の会社・自社型eコマース業界の会社.地域：東京都.愛知県.大阪府
会社名,会社名ひらがな,代表者名,会社サイト,お問い合わせページ,法人番号,設立年月,役員情報,上場種別,資本金,売上高,事業所数,従業員数,工場数,店舗数,決算月,一言説明,メイン大業界,メイン小業界,サブ大業界,サブ小業界,事業内容キーワード,特徴,マッチ度,本社住所,本社郵便番号,本社住所（都道府県のみ）,本社住所（都道府県除く）,本社電話番号,本社FAX番号,本社メールアドレス,採用メールアドレス
株式会社ロダン二十一,ろだんにじゅういち,横田久美子,https://www.rodan21.com/,https://www.rodan21.com/query/,6122001008888,1999年4月,-,未上場,9750000,-,1,6,-,-,-,ビジネスコンサルティングや金属部品などの製造を行う会社,コンサルティング業界の会社,製造業コンサルティング業界の会社,コンサルティング業界の会社・化学業界の会社・小売業界の会社・製造業界の会社,起業コンサルティング業界の会社・樹脂製部品(プラスチック製部品など)製造業界の会社・販売促進コンサルティング業界の会社・経営コンサルティング業界の会社・自社型eコマース業界の会社・金属部品製造業界の会社・組織・人事コンサルティング業界,プラスチック・樹脂製品販売・採用支援・金属部品販売・市場調査・営業コンサルティング・人事制度コンサルティング・パッケージ企画・商品企画・ストラップ販売・資金繰り改善・人材活用コンサルティング・金属製品販売・試作品製造・販売コンサルティング・商品開発コンサルティング・書籍販売,BtoB,未計算,大阪府東大阪市荒本北１丁目４番１７号,577-0011,大阪府,東大阪市荒本北１丁目４番１７号,06-6743-0121,06-6743-0122,-,-
株式会社ＳＵＷ,すぅー,鈴木一泰,http://www.suwwear.com/,http://www.suwwear.com/contact/,4180001118010,2015年3月,-,未上場,8000000,-,2,6,-,-,-,テーピング用テープの販売を行う会社,小売業界の会社,スポーツ用品販売業界の会社,小売業界の会社,自社型eコマース業界の会社,自動車用ホイール販売・スポーツウェア販売,BtoC,未計算,愛知県西春日井郡豊山町大字豊場字四ツ塚５３番地,480-0202,愛知県,西春日井郡豊山町大字豊場字四ツ塚５３番地,03-6802-4117,03-6800-3467,ec@suwwear.com,-
合同会社のあのはこぶね,のあのはこぶね,清水治人,http://noa-h.net/,http://noa-h.net/contact,6180003014602,2013年3月,-,未上場,-,-,1,6,-,-,-,オリジナルブランド「NoaHsarK」の製品を製造販売する会社,医療・福祉業界の会社,障害者福祉業界の会社,小売業界の会社・生活用品業界の会社,モール型eコマース業界の会社・日用品・雑貨販売業界の会社・雑貨製造業界の会社,財布販売・障害者雇用支援・障害者支援施設運営・かばん・バッグ製造・かばん・バッグ販売・財布製造,BtoB　BtoC,未計算,愛知県一宮市猿海道１丁目７番３号,491-0838,愛知県,一宮市猿海道１丁目７番３号,0586-85-5103,0586-85-5102,-,-
吉本常株式会社,よしもとつね,吉本清則,http://yoshimototsune.com/,http://yoshimototsune.com/contact/mail.cgi?id=contact,2120001040411,1964年7月,-,未上場,30000000,-,1,6,-,-,-,皮革や人工皮革のフットウェア素材を扱う会社,商社業界の会社,繊維・アパレル専門商社業界の会社,小売業界の会社・製造業界の会社,モール型eコマース業界の会社・皮革製造業界の会社・メンズアパレルショップ業界の会社,皮革加工・皮革製品製造・天然皮革卸売・靴製造・皮革製品販売・皮革製品卸売,BtoC　BtoB,未計算,大阪府大阪市浪速区大国１丁目４番１９号,556-0014,大阪府,大阪市浪速区大国１丁目４番１９号,06-6632-6556,-,deerwalk@peace.ocn.ne.jp,-
毎日冷熱部材株式会社,まいにちれいねつぶざい,板東正憲,http://www.mainichi-rb.com/,http://www.mainichi-rb.com/inquiry.html,7120001039928,1988年4月,-,未上場,10000000,-,-,6,-,2,-,空調機器や住宅設備機器などの資材の販売を行う会社,商社業界の会社,その他専門商社業界の会社,建設・工事業界の会社・小売業界の会社,住宅・事業所向け設備業界の会社・その他小売業界の会社・モール型eコマース業界の会社,給排水設備用資材卸売・空調資材卸売・電設資材卸売・冷凍冷蔵庫卸売・フロンガス販売・住宅資材卸売,BtoC　BtoB,未計算,大阪府大阪市浪速区日本橋東１丁目１０番６号,556-0006,大阪府,大阪市浪速区日本橋東１丁目１０番６号,06-6631-7011,06-6648-0373,mainichi_rb@yahoo.co.jp,-
有限会社山冨商店,やまとみしょうてん,濱本嘉也夫,https://yamatomi.biz/,https://yamatomi.biz/contact/index.php,1120002046573,2000年12月,-,未上場,9000000,160000000,-,6,-,2,-,生地の卸売および販売を行う会社,商社業界の会社,繊維・アパレル専門商社業界の会社,小売業界の会社,自社型eコマース業界の会社,服地・布地・生地卸売・服地・布地・生地販売,BtoC　BtoB,未計算,大阪府大阪市中央区船場中央２丁目２番５－Ｂ１１２号,541-0055,大阪府,大阪市中央区船場中央２丁目２番５－Ｂ１１２号,06-6261-3211,06-6261-3068,info@yamatomi.biz,-
株式会社Ｍ．Ｔ．Ｋ．,えむてぃーけー,大山茂久,http://himawari-herb.com/,https://himawari-herb.com/contact,5180301011979,-,-,未上場,-,-,1,6,-,1,-,ハーブティーやアロマの販売および一般貨物輸送を行う会社,小売業界の会社,その他小売業界の会社,アパレル・美容業界の会社・小売業界の会社・運輸・物流業界の会社,エステサロン業界の会社・自社型eコマース業界の会社・一般貨物輸送業界の会社,茶葉製造・アロマ製品販売・リラクゼーションサロン運営,BtoC　BtoB,未計算,愛知県豊川市本野ケ原２丁目２９番地の１,442-0005,愛知県,豊川市本野ケ原２丁目２９番地の１,0533-80-7677,0533-80-7678,info@himawari-herb.com,-
株式会社いろどりＳＴＲＥＥＴ,いろどりすとりーと,仁木啓至,http://www.irodori-st.sakura.ne.jp/,http://irodori-street.co.jp/contact/index.html,5120001185724,2014年8月,-,未上場,9500000,-,1,6,-,-,-,インテリアファブリック商品の企画生産・販売を行う会社,小売業界の会社,家具販売業界の会社,小売業界の会社,モール型eコマース業界の会社,インテリア製品製造・インテリア製品販売・布製品販売・布製品製造,BtoB　BtoC,未計算,大阪府大阪市北区中津１丁目１７番２６号中津グランドビル７階Ｄ室,531-0071,大阪府,大阪市北区中津１丁目１７番２６号中津グランドビル７階Ｄ室,06-7507-1461,06-7507-1462,info@irodori-street.co.jp,-
有限会社ミヤコ,みやこ,-,http://www.miyaco.net/index.html,https://pro.form-mailer.jp/fms/b5e5d8d373761,3011002013036,1987年9月,-,未上場,-,-,1,6,-,2,-,婦人服ブランド「Reve de MIYACO」「GORGE MARCA」の制作や販売を行う会社,アパレル・美容業界の会社,レディースアパレルメーカー業界の会社,小売業界の会社,自社型eコマース業界の会社・レディースアパレルショップ業界の会社,アパレル製品企画・開発・ウェディング雑貨販売,BtoB　BtoC,未計算,東京都渋谷区代々木４丁目５番１５号,151-0053,東京都,渋谷区代々木４丁目５番１５号,03-5334-7531,03-5334-7532,lace-in-fashion@miyaco.net,-
株式会社ジャパンエレグロス,じゃぱんえれぐろす,小寺慶,https://elegrowth.jimdofree.com/,https://elegrowth.jimdofree.com/%E3%81%8A%E5%95%8F%E5%90%88%E3%81%9B/,2120101059616,2019年4月,-,未上場,5000000,-,1,6,-,-,-,電気工事士向け教材を専門として製造および販売を行う会社,教育業界,教材業界の会社,小売業界の会社・コンサルティング業界の会社,モール型eコマース業界の会社・自社型eコマース業界の会社・ITコンサルティング業界の会社 ,教材販売・教材制作,BtoB　BtoC,未計算,大阪府堺市北区百舌鳥本町１丁３６番地７,591-8036,大阪府,堺市北区百舌鳥本町１丁３６番地７,072-205-5900,072-205-5910,info@mozuseries.com,-
株式会社シオン・トレード,しおん・とれーど,李俊錫,https://www.sion-trade.net,https://www.sion-trade.net/contactus,9011101063661,2012年6月,-,未上場,5000000,200000000,1,6,1,-,-,韓国製化粧品や雑貨およびガチャガチャ製品などの製造および販売を行う会社,商社業界の会社,日用品・化粧品専門商社業界の会社,小売業界の会社・外食業界の会社・商社業界の会社,モール型eコマース業界の会社・カフェ・喫茶店業界の会社・レディースアパレルショップ業界の会社・雑貨販売業界の会社・その他専門商社業界の会社,かばん・バッグ卸売・かばん・バッグ販売・化粧品輸入・喫茶店運営・化粧品卸売・化粧品販売・アクセサリー販売,BtoB　BtoC,未計算,東京都新宿区大久保１丁目１６番２７号,169-0072,東京都,新宿区大久保１丁目１６番２７号,03-6457-3312,049-227-3529,goodreview_3@shop.rakuten.co.jp,-
株式会社マルコーエンタープライズ,まるこーえんたーぷらいず,渡辺忠夫,http://carvin.jp/,http://carvin.jp/infomation/postmail.html,3180001097445,1985年11月,-,未上場,10000000,-,1,6,-,-,9月,カー用品の製造やオンラインショップ「カーヴィンスタイル」の運営を行う会社,自動車・乗り物業界の会社,自動車部品・カー用品製造業界の会社,小売業界の会社,自社型eコマース業界の会社,カー用品・カーアクセサリー製造・カー用品・カーアクセサリー販売,BtoB　BtoC,未計算,愛知県名古屋市中区栄５丁目２６番３６号,460-0008,愛知県,名古屋市中区栄５丁目２６番３６号,052-211-7191,0567-52-3588,-,-
有限会社イトマサ,いとまさ,伊藤敦子,http://itomasa.sakura.ne.jp/,http://itomasa.sakura.ne.jp/mailform.html,1120902017582,1997年12月,-,未上場,3000000,-,1,5,-,-,-,陶板による表示板や案内板を作成する会社,広告業界の会社,看板業界の会社,広告業界の会社・小売業界の会社,その他印刷業界の会社・モール型eコマース業界の会社・自社型eコマース業界の会社,看板・サイン販売・記念品販売・看板・サイン製造・記念碑製造・記念品製造,BtoC,未計算,大阪府豊中市服部寿町４丁目９番１１号,561-0857,大阪府,豊中市服部寿町４丁目９番１１号,06-6864-2953,06-6862-7021,itomasa@apricot.ocn.ne.jp,-
有限会社リンアン,りんあん,堀田信幸,http://liyn-an.com/,http://liyn-an.com/info/contact/,6180002073120,1998年3月,-,未上場,8000000,23000000,-,5,-,1,9月,紅茶の輸入および販売や卸売などを行う会社,小売業界の会社,食品店業界の会社,小売業界の会社・外食業界の会社・教育業界・商社業界の会社,自社型eコマース業界の会社・カフェ・喫茶店業界の会社・その他スクール業界の会社・その他食品専門商社業界の会社,ケーキ販売・抹茶販売・ジャム販売・紅茶販売・紅茶卸売・ジャム製造,BtoC　BtoB,未計算,愛知県尾張旭市庄中町１丁目７番地２,488-0838,愛知県,尾張旭市庄中町１丁目７番地２,0561-53-8403,0561-53-8405,info@Liyn-an.com,-
有限会社八雲電機システム,やくもでんきしすてむ,浦中正路,http://www.yakumoes.jp/,http://www.yakumoes.jp/cathand/otoiawase.php?serial=09374,5120002056362,-,-,未上場,-,-,1,5,-,-,-,マンションや工場などの電気設備工事を行う会社,建設・工事業界の会社,産業用電気設備工事業界の会社,建設・工事業界の会社・小売業界の会社・製造業界の会社・電気製品業界の会社,その他電気設備工事業界の会社・自社型eコマース業界の会社・防災・防犯機器業界の会社・空調設備工事業界の会社・住宅・事業所向け設備業界の会社・照明器具業界の会社,監視カメラ設置工事・防災設備工事・エアコン設置工事・消防設備工事・換気設備工事・防犯設備工事・照明機器販売・工場設備工事・厨房機器販売・LED照明設備工事・照明設備工事・送電設備工事,BtoB　BtoC,未計算,大阪府大阪市平野区流町４丁目６番３号,547-0032,大阪府,大阪市平野区流町４丁目６番３号,06-6701-2617,06-6701-2619,yes-yes@hera.eonet.ne.jp,-
有限会社近藤アルミニューム製作所,あるみにゅーむせいさくしょ,近藤継一,http://www.kondoh-alumi.co.jp/index.html,http://www.kondoh-alumi.co.jp/inquiry/index.html,5180002020271,1980年5月,-,未上場,10000000,-,-,5,1,-,-,金属プレス加工や曲げ加工およびインターホンカバーの製造、販売を行う会社,電気製品業界の会社,その他電気製品製造業界の会社,製造業界の会社・小売業界の会社,金属製品製造業界の会社・自社型eコマース業界の会社,プレス用金型製造・通信販売・曲げ加工・金属プレス加工・板金加工,BtoB,未計算,愛知県名古屋市熱田区四番１丁目１５番１２号,456-0051,愛知県,名古屋市熱田区四番１丁目１５番１２号,052-671-2479,052-671-4376,info@kondoh-alumi.co.jp,-
株式会社タナカガーゼ,たなかがーぜ,田中俊男,https://tanakagauze.raku-uru.jp/,https://cart.raku-uru.jp/ask/start/41cef6b17f107419c9412329b1388e1f,7120001149982,1974年,-,未上場,5000000,-,1,5,-,-,-,脱脂綿やガーゼなどの衛生材料およびタオルやハンカチなどの製造を行う会社,アパレル・美容業界の会社,繊維加工・織布業界の会社,医療・福祉業界の会社・小売業界の会社・金融業界の会社・アパレル・美容業界の会社,介護用品・家庭用医療機器業界の会社・医療機器・実験機器メーカー業界の会社・自社型eコマース業界の会社・事業者金融業界の会社・バッグ・アパレル雑貨製造業界の会社,医療用消耗品・衛生材料（ガーゼ・マスク・サージカルテープ等）製造・ハンカチ製造・ハンカチ販売・タオル販売・タオル製造・繊維製品製造・繊維製品卸売・ハンカチ卸売・医療用消耗品・衛生材料（ガーゼ・マスク・サージカルテープ等）販売・繊維製品販売・タオル卸売・医療用消耗品・衛生材料（ガーゼ・マスク・サージカルテープ等）卸売・医療用衛生材販売,BtoC　BtoB,未計算,大阪府枚方市樋之上町２番３号,573-1128,大阪府,枚方市樋之上町２番３号,072-857-6504,072-857-0020,shop.tanakagauze@gmail.com,-
