[検索条件]連絡先の有無：お問い合わせページあり.業界：小売業界の会社・自社型eコマース業界の会社・モール型eコマース業界の会社.地域：東京都
会社名,会社名ひらがな,代表者名,会社サイト,お問い合わせページ,法人番号,設立年月,役員情報,上場種別,資本金,売上高,事業所数,従業員数,工場数,店舗数,決算月,一言説明,メイン大業界,メイン小業界,サブ大業界,サブ小業界,事業内容キーワード,特徴,マッチ度,本社住所,本社郵便番号,本社住所（都道府県のみ）,本社住所（都道府県除く）,本社電話番号,本社FAX番号,本社メールアドレス,採用メールアドレス
株式会社ソフィア・ソフト,そふぃあ・そふと,藤井克彦,http://www.sophia-soft.co.jp/,https://www.easyshopping.jp/sophia-soft/contact/,6011801009207,1990年3月,-,未上場,11000000,-,1,-,-,-,-,システム開発やモール型ECサイトの運営を行う会社,IT業界の会社,システム開発業界の会社,IT業界の会社・小売業界の会社・その他サービス業界の会社,Webサービス・アプリ運営業界の会社・自社型eコマース業界の会社・Web制作業界の会社・システム受託開発業界の会社,サーバー運用・福祉システム開発・給与計算ソフト販売・給与管理システム開発,BtoC　BtoB,未計算,東京都足立区綾瀬２丁目２４番地８号,120-0005,東京都,足立区綾瀬２丁目２４番地８号,03-5812-1013,-,info2@sophia-soft.co.jp,-
有限会社ルートウェル,るーとうぇる,-,http://routewell.jp/,http://routewell.jp/inquiry.php,4012302007998,2004年3月,-,未上場,-,-,1,-,-,-,-,Webサイトの構築やITコンサルティングを行う会社,IT業界の会社,システム受託開発業界の会社,コンサルティング業界の会社・小売業界の会社・その他サービス業界の会社,ITコンサルティング業界の会社 ・自社型eコマース業界の会社・Web制作業界の会社・書籍・マルチメディア販売業界の会社,CD・レコード販売・クラウド開発・顧客管理システム開発・Webシステム開発・グッズ販売・メール配信システム開発・人事管理システム開発・DVD販売・顧客管理システム販売,BtoC　BtoB,未計算,東京都町田市小山町１７５３番地１９,194-0212,東京都,町田市小山町１７５３番地１９,-,-,support@routewel.jp,-
有限会社パーツスペシャリスト山口,ぱーつすぺしゃりすとやまぐち,山口博之,https://parts-spyamaguchi.co.jp/,https://parts-spyamaguchi.co.jp/contact,2010402017011,-,-,未上場,-,-,-,-,-,1,-,ドイツ車などの輸入車パーツの販売を行っている会社,商社業界の会社,その他専門商社業界の会社,自動車・乗り物業界の会社・小売業界の会社,自動車整備業界の会社・自社型eコマース業界の会社,自動車修理・自動車部品販売・自動車部品輸入,BtoB　BtoC,未計算,東京都港区東麻布２丁目５番９号,106-0044,東京都,港区東麻布２丁目５番９号,03-5575-2215,03-5575-2214,netnet@parts-spyamaguchi.co.jp,-
有限会社サンコーヘルス研究所,さんこーへるすけんきゅうじょ,古川寿泰,http://www.poka-poka.co.jp/,http://www.poka-poka.co.jp/cgi-bin/sun_s/siteup.cgi?category=4&page=4,2011802022063,-,-,未上場,-,-,1,-,-,-,-,サプリメント「サンコーミラクル（クイーン25）」の製造と販売を行う会社,食品業界の会社,健康食品業界の会社,小売業界の会社,自社型eコマース業界の会社,消臭剤販売・健康食品販売・アルコール製剤販売・サプリメント卸売・サプリメント販売・健康食品卸売・サプリメント製造,BtoB　BtoC,未計算,東京都足立区綾瀬２丁目６番２－１０１号,120-0005,東京都,足立区綾瀬２丁目６番２－１０１号,03-5629-7663,-,-,-
株式会社まるほ商店,まるほしょうてん,堀雅之,http://www.maruho.net/,http://www.maruho.net/customer.html,4010001057992,-,-,未上場,-,-,2,-,-,-,-,レディースファッションブランド「SANSHIMAI」の卸売を手掛ける会社,商社業界の会社,繊維・アパレル専門商社業界の会社,小売業界の会社,自社型eコマース業界の会社,ファッション通販サイト運営,BtoC　BtoB,未計算,東京都中央区日本橋横山町５番８号,103-0003,東京都,中央区日本橋横山町５番８号,03-6661-0744,03-3667-0483,-,-
株式会社菊屋中村,きくやなかむら,中村幸男,http://www.kiku8.com/,http://www.kiku8.com/u_contact/,2010001041511,1946年6月,-,未上場,10000000,-,-,-,-,1,-,業務用佃煮や惣菜などの販売および卸売を行う会社,商社業界の会社,その他食品専門商社業界の会社,小売業界の会社,モール型eコマース業界の会社・自社型eコマース業界の会社・食品店業界の会社,豆類販売・佃煮卸売・惣菜販売・梅干し卸売・惣菜卸売・海藻類（わかめ・ひじき・もずく等）卸売・海藻類（わかめ・ひじき・もずく等）販売・業務用食品卸売・梅干し販売・佃煮販売・煮豆販売,BtoC　BtoB,未計算,東京都中央区築地４丁目９番１４号,104-0045,東京都,中央区築地４丁目９番１４号,03-3541-8489,03-3541-6307,kikuyaco@muse.dti.ne.jp,-
富士コンタクト株式会社,ふじこんたくと,赤間春彦,https://www.fujicontact.com,https://www.fujicontact.com/contact,6013301014414,1987年1月,-,未上場,-,-,1,-,-,13,-,コンタクトレンズ・ケア用品の専門販売店を経営している会社,生活用品業界の会社,眼鏡・コンタクトレンズ製造業界の会社,小売業界の会社,自社型eコマース業界の会社,コンタクトレンズ販売,BtoC,未計算,東京都豊島区東池袋１丁目４１番７号,170-0013,東京都,豊島区東池袋１丁目４１番７号,03-5952-1081,03-5952-1086,-,-
株式会社エンパワーメント,えんぱわーめんと,遠藤寛,http://empt.co.jp/,http://empt.co.jp/contact/,2011601016605,2009年7月,-,未上場,1500000,-,1,-,1,-,-,楽天ショップ「アンジー」などを運営する会社,小売業界の会社,モール型eコマース業界の会社,小売業界の会社,雑貨販売業界の会社・スポーツ用品販売業界の会社・輸入雑貨販売業界の会社,輸入雑貨卸売・通信販売,BtoB　BtoC,未計算,東京都足立区千住１丁目４－１東京芸術センター１３Ｆ,120-0034,東京都,足立区千住１丁目４－１東京芸術センター１３Ｆ,03-4555-5447,03-6745-4791,-,-
株式会社クムラン,くむらん,-,http://qumuran.com/,http://qumuran.com/contact/,8012401014867,1997年8月,-,未上場,10000000,-,1,-,-,-,-,写真集など書籍の出版を行う会社,マスコミ業界の会社,書籍出版業界の会社,小売業界の会社・マスコミ業界の会社,モール型eコマース業界の会社・電子書籍出版業界の会社,電子書籍販売・書籍制作・電子書籍制作・書籍販売,BtoC　BtoB,未計算,東京都調布市布田１丁目５０番１号マートルコート調布第三１００５,182-0024,東京都,調布市布田１丁目５０番１号マートルコート調布第三１００５,042-443-8118,042-443-8123,-,-
株式会社プロトンパレス,ぷろとんぱれす,小羽田健雄,http://www.proton-p.co.jp/,http://www.proton-p.co.jp/contact/,3012401011811,1991年,-,未上場,20000000,-,1,-,-,-,-,アルカリイオン整水器「エクセル」や健康食品などの販売を行う会社,食品業界の会社,健康食品業界の会社,人材業界の会社・小売業界の会社,個人向けセミナー業界・自社型eコマース業界の会社・化粧品販売業界の会社,健康セミナー運営・健康器具レンタル・リース・セミナー企画・シャンプー販売・洗剤・洗浄剤販売・健康食品販売,BtoC　BtoB,未計算,東京都武蔵野市吉祥寺東町１丁目２１番２０－２０５,180-0002,東京都,武蔵野市吉祥寺東町１丁目２１番２０－２０５,0422-20-5090,0422-20-6656,-,-
株式会社アファン,あふぁん,藤川陽一,http://afin-sports.com/,http://afin-sports.com/contact/,8012401013910,2003年12月,-,未上場,-,-,1,-,-,-,-,動体視力のトレーニング用ソフトの開発や販売を行う会社,IT業界の会社,システム開発業界の会社,小売業界の会社,モール型eコマース業界の会社,ソフトウェア販売,BtoC　BtoB,未計算,東京都三鷹市下連雀６丁目６番１２号,181-0013,東京都,三鷹市下連雀６丁目６番１２号,0422-41-4223,050-3730-4583,-,-
株式会社エヌプライム,えぬぷらいむ,中塚勝利,https://nprime.co.jp/,https://nprime.co.jp/contact/,3010401123214,-,-,未上場,4000000,-,1,-,-,-,-,不動産の売買と賃貸の仲介およびコンサルティングを行う会社,コンサルティング業界の会社,不動産コンサルティング業界の会社,不動産業界の会社・小売業界の会社,その他不動産業界・モール型eコマース業界の会社・雑貨販売業界の会社,土地活用相談・収益物件仲介・相続相談,BtoC　BtoB,未計算,東京都港区新橋２丁目２０番１５号新橋駅前ビル１号館４階,105-0004,東京都,港区新橋２丁目２０番１５号新橋駅前ビル１号館４階,03-6228-5808,03-6831-2629,-,-
株式会社レツク興発,れっくこうはつ,新堀丘,https://rec-tennis.com/,https://rec-tennis.com/company/contact,2011001025438,1973年4月,-,未上場,10000000,-,16,-,-,-,-,テニススクール「RECインドアテニススクール」などを運営している会社,教育業界,その他スクール業界の会社,小売業界の会社,スポーツ用品販売業界の会社・自社型eコマース業界の会社,テニススクール運営・テニス用品販売,BtoC,未計算,東京都渋谷区代々木２丁目２９番１５号キクスイ南新宿ビル,151-0053,東京都,渋谷区代々木２丁目２９番１５号キクスイ南新宿ビル,03-3370-8918,03-3320-1571,-,-
株式会社マコモ,まこも,小野寺定広,https://health-food-store-258.business.site/,https://secure02.blue.shared-server.net/www.macomo.co.jp/support1.cgi,4011001045624,-,-,未上場,-,-,-,-,-,1,-,健康食品「マコモ」などの製造や販売を行う会社,食品業界の会社,健康食品業界の会社,小売業界の会社,自社型eコマース業界の会社・化粧品販売業界の会社,スキンケア用品販売・ヘアケア用品販売,BtoB　BtoC,未計算,東京都渋谷区代々木１丁目３１番１５号さくらビル２Ｆ,151-0053,東京都,渋谷区代々木１丁目３１番１５号さくらビル２Ｆ,03-3378-4571,03-3378-4573,-,-
有限会社アシストオン,あしすとおん,大杉信雄,https://www.assiston.co.jp/,https://www.assiston.co.jp/contact/basic,8011002022370,2000年1月,-,未上場,-,-,-,-,-,1,-,文具やカバンなどを販売する会社,小売業界の会社,雑貨販売業界の会社,小売業界の会社,自社型eコマース業界の会社・パソコン・スマホ周辺機器販売業界の会社・輸入雑貨販売業界の会社,スマホ周辺機器・スマホアクセサリー販売・かばん・バッグ販売・財布販売・キーホルダー販売・皮革製品販売・雑貨店運営・雑貨輸入,BtoC,未計算,東京都千代田区神田小川町３丁目２０番,101-0052,東京都,千代田区神田小川町３丁目２０番,03-5577-2116,-,-,-
株式会社喜久屋インターナショナル,きくやいんたーなしょなる, 柴田道子,http://www.kikuya-i.jp/,http://spina-chair.com/inquiry/,9010001038088,1966年4月,-,未上場,10000000,-,1,-,1,-,-,オフィスチェア「Spina」の製造を行う会社,小売業界の会社,家具販売業界の会社,生活用品業界の会社・小売業界の会社,家具製造業界の会社・自社型eコマース業界の会社,オフィス家具販売・オフィス家具製造,BtoB　BtoC,未計算,東京都中央区新富２丁目４番１２号,104-0041,東京都,中央区新富２丁目４番１２号,03-3552-4591,03-3555-0946,-,-
ワールド富士有限会社,わーるどふじ,張富士,http://www.world-fuji.com/index.html,https://world-fuji-s.cms2.jp/contact.html,6012402014422,2003年11月,-,未上場,3000000,-,1,-,1,-,3月,システム構築や電子部品を販売する会社,IT業界の会社,ITインフラ業界の会社,機械業界の会社・コンサルティング業界の会社・小売業界の会社,電子部品製造業界の会社・ITコンサルティング業界の会社 ・モール型eコマース業界の会社,パソコン周辺機器販売・パソコン販売・ウィルス対策・電子部品販売・サーバー運用,BtoB　BtoC,未計算,東京都国分寺市泉町３丁目３３番２号,185-0024,東京都,国分寺市泉町３丁目３３番２号,-,-,-,-
アイクールジャパン株式会社,あいくーるじゃぱん,間立秀幸,http://www.ikool-japan.com/index.html,http://www.ikool-japan.com/04.html,3010001110430,2007年6月,-,未上場,9800000,-,1,-,-,-,-,自動水栓を中心とした水回り機器の製造・販売を行う会社,建設・工事業界の会社,住宅・事業所向け設備業界の会社,製造業界の会社・小売業界の会社,防災・防犯機器業界の会社・モール型eコマース業界の会社,住宅設備販売・防災用品販売・生活用品販売・給排水器具販売,BtoC　BtoB,未計算,東京都中央区日本橋箱崎町３１番４号,103-0015,東京都,中央区日本橋箱崎町３１番４号,03-5651-1772,03-5651-1660,information@ikool-japan.com,-
ＳＺホーム株式会社,えすぜっとほーむ,染谷浩,http://www.szhome.jp/index.html,http://www.szhome.jp/postmail/postmail.html,4011701012262,-,-,未上場,10000000,-,1,-,-,-,-,戸建やマンションのリフォームおよび新築工事と住宅設備の販売を行う会社,建設・工事業界の会社,居住用リフォーム業界の会社,小売業界の会社・建設・工事業界の会社,モール型eコマース業界の会社・マンション建築業界の会社・住宅・事業所向け設備業界の会社・注文型住宅建築業界の会社,浴室リフォーム（水廻りリフォーム）・外壁工事・屋根工事・洗面台リフォーム（水廻りリフォーム）・トイレリフォーム（水廻りリフォーム）・防水工事・マンションリフォーム・キッチンリフォーム（水廻りリフォーム）,BtoC,未計算,東京都江戸川区松江１丁目２４番１号,132-0025,東京都,江戸川区松江１丁目２４番１号,03-3656-3021,03-3656-3022,info@szhome.jp,-
